Date,SPY,EFA,EEM,EMB,HYG,LQD
1999-07-12,88.413712,NA,NA,NA,NA,NA
1999-07-13,88.097694,NA,NA,NA,NA,NA
1999-07-14,88.591515,NA,NA,NA,NA,NA
1999-07-15,89.154404,NA,NA,NA,NA,NA
1999-07-16,89.638443,NA,NA,NA,NA,NA
1999-07-19,89.045815,NA,NA,NA,NA,NA
1999-07-20,87.218674,NA,NA,NA,NA,NA
1999-07-21,87.119911,NA,NA,NA,NA,NA
1999-07-22,85.974266,NA,NA,NA,NA,NA
1999-07-23,85.806320,NA,NA,NA,NA,NA
1999-07-26,85.174263,NA,NA,NA,NA,NA
1999-07-27,85.885361,NA,NA,NA,NA,NA
1999-07-28,86.161888,NA,NA,NA,NA,NA
1999-07-29,84.956940,NA,NA,NA,NA,NA
1999-07-30,83.910057,NA,NA,NA,NA,NA
1999-08-02,84.107567,NA,NA,NA,NA,NA
1999-08-03,83.712555,NA,NA,NA,NA,NA
1999-08-04,82.566864,NA,NA,NA,NA,NA
1999-08-05,83.317497,NA,NA,NA,NA,NA
1999-08-06,82.408882,NA,NA,NA,NA,NA
1999-08-09,82.231094,NA,NA,NA,NA,NA
1999-08-10,81.322464,NA,NA,NA,NA,NA
1999-08-11,82.310104,NA,NA,NA,NA,NA
1999-08-12,82.260727,NA,NA,NA,NA,NA
1999-08-13,84.166855,NA,NA,NA,NA,NA
1999-08-16,84.542168,NA,NA,NA,NA,NA
1999-08-17,85.095284,NA,NA,NA,NA,NA
1999-08-18,84.482887,NA,NA,NA,NA,NA
1999-08-19,83.791519,NA,NA,NA,NA,NA
1999-08-20,84.640961,NA,NA,NA,NA,NA
1999-08-23,86.260658,NA,NA,NA,NA,NA
1999-08-24,86.576683,NA,NA,NA,NA,NA
1999-08-25,87.465569,NA,NA,NA,NA,NA
1999-08-26,86.418686,NA,NA,NA,NA,NA
1999-08-27,85.371780,NA,NA,NA,NA,NA
1999-08-30,83.791519,NA,NA,NA,NA,NA
1999-08-31,83.475479,NA,NA,NA,NA,NA
1999-09-01,84.502655,NA,NA,NA,NA,NA
1999-09-02,83.505119,NA,NA,NA,NA,NA
1999-09-03,85.944565,NA,NA,NA,NA,NA
1999-09-07,85.628578,NA,NA,NA,NA,NA
1999-09-08,85.213768,NA,NA,NA,NA,NA
1999-09-09,85.174263,NA,NA,NA,NA,NA
1999-09-10,85.885361,NA,NA,NA,NA,NA
1999-09-13,85.302643,NA,NA,NA,NA,NA
1999-09-14,84.739693,NA,NA,NA,NA,NA
1999-09-15,83.396538,NA,NA,NA,NA,NA
1999-09-16,83.722443,NA,NA,NA,NA,NA
1999-09-17,84.780266,NA,NA,NA,NA,NA
1999-09-20,84.661423,NA,NA,NA,NA,NA
1999-09-21,82.878685,NA,NA,NA,NA,NA
1999-09-22,82.789513,NA,NA,NA,NA,NA
1999-09-23,81.056274,NA,NA,NA,NA,NA
1999-09-24,80.977020,NA,NA,NA,NA,NA
1999-09-27,81.511902,NA,NA,NA,NA,NA
1999-09-28,81.353386,NA,NA,NA,NA,NA
1999-09-29,80.382812,NA,NA,NA,NA,NA
1999-09-30,81.610924,NA,NA,NA,NA,NA
1999-10-01,81.432648,NA,NA,NA,NA,NA
1999-10-04,82.878685,NA,NA,NA,NA,NA
1999-10-05,82.799431,NA,NA,NA,NA,NA
1999-10-06,84.067169,NA,NA,NA,NA,NA
1999-10-07,83.591736,NA,NA,NA,NA,NA
1999-10-08,84.859505,NA,NA,NA,NA,NA
1999-10-11,84.720833,NA,NA,NA,NA,NA
1999-10-12,83.413498,NA,NA,NA,NA,NA
1999-10-13,81.254379,NA,NA,NA,NA,NA
1999-10-14,81.234550,NA,NA,NA,NA,NA
1999-10-15,79.154663,NA,NA,NA,NA,NA
1999-10-18,79.729111,NA,NA,NA,NA,NA
1999-10-19,80.501625,NA,NA,NA,NA,NA
1999-10-20,81.294022,NA,NA,NA,NA,NA
1999-10-21,81.769371,NA,NA,NA,NA,NA
1999-10-22,82.462669,NA,NA,NA,NA,NA
1999-10-25,82.046707,NA,NA,NA,NA,NA
1999-10-26,81.016670,NA,NA,NA,NA,NA
1999-10-27,82.482483,NA,NA,NA,NA,NA
1999-10-28,85.295280,NA,NA,NA,NA,NA
1999-10-29,86.840355,NA,NA,NA,NA,NA
1999-11-01,85.929169,NA,NA,NA,NA,NA
1999-11-02,85.315102,NA,NA,NA,NA,NA
1999-11-03,85.889572,NA,NA,NA,NA,NA
1999-11-04,86.543205,NA,NA,NA,NA,NA
1999-11-05,87.394974,NA,NA,NA,NA,NA
1999-11-08,87.474205,NA,NA,NA,NA,NA
1999-11-09,86.652168,NA,NA,NA,NA,NA
1999-11-10,87.295959,NA,NA,NA,NA,NA
1999-11-11,87.791176,NA,NA,NA,NA,NA
1999-11-12,88.583519,NA,NA,NA,NA,NA
1999-11-15,88.791527,NA,NA,NA,NA,NA
1999-11-16,89.534302,NA,NA,NA,NA,NA
1999-11-17,89.772011,NA,NA,NA,NA,NA
1999-11-18,90.405861,NA,NA,NA,NA,NA
1999-11-19,90.326630,NA,NA,NA,NA,NA
1999-11-22,90.306870,NA,NA,NA,NA,NA
1999-11-23,89.514503,NA,NA,NA,NA,NA
1999-11-24,89.989883,NA,NA,NA,NA,NA
1999-11-26,89.653160,NA,NA,NA,NA,NA
1999-11-29,89.336197,NA,NA,NA,NA,NA
1999-11-30,88.286362,NA,NA,NA,NA,NA
1999-12-01,88.999481,NA,NA,NA,NA,NA
1999-12-02,89.534302,NA,NA,NA,NA,NA
1999-12-03,91.178391,NA,NA,NA,NA,NA
1999-12-06,90.504929,NA,NA,NA,NA,NA
1999-12-07,89.772011,NA,NA,NA,NA,NA
1999-12-08,89.197601,NA,NA,NA,NA,NA
1999-12-09,89.633369,NA,NA,NA,NA,NA
1999-12-10,89.930473,NA,NA,NA,NA,NA
1999-12-13,90.088966,NA,NA,NA,NA,NA
1999-12-14,89.217377,NA,NA,NA,NA,NA
1999-12-15,89.692795,NA,NA,NA,NA,NA
1999-12-16,90.088966,NA,NA,NA,NA,NA
1999-12-17,90.667526,NA,NA,NA,NA,NA
1999-12-20,90.012222,NA,NA,NA,NA,NA
1999-12-21,91.382347,NA,NA,NA,NA,NA
1999-12-22,91.620659,NA,NA,NA,NA,NA
1999-12-23,93.080154,NA,NA,NA,NA,NA
1999-12-27,92.951057,NA,NA,NA,NA,NA
1999-12-28,92.891541,NA,NA,NA,NA,NA
1999-12-29,93.288673,NA,NA,NA,NA,NA
1999-12-30,93.179466,NA,NA,NA,NA,NA
1999-12-31,93.328377,NA,NA,NA,NA,NA
2000-01-03,92.414909,NA,NA,NA,NA,NA
2000-01-04,88.800949,NA,NA,NA,NA,NA
2000-01-05,88.959831,NA,NA,NA,NA,NA
2000-01-06,87.530067,NA,NA,NA,NA,NA
2000-01-07,92.613510,NA,NA,NA,NA,NA
2000-01-10,92.931221,NA,NA,NA,NA,NA
2000-01-11,91.819191,NA,NA,NA,NA,NA
2000-01-12,90.905785,NA,NA,NA,NA,NA
2000-01-13,92.136993,NA,NA,NA,NA,NA
2000-01-14,93.387932,NA,NA,NA,NA,NA
2000-01-18,92.653198,NA,NA,NA,NA,NA
2000-01-19,93.407791,NA,NA,NA,NA,NA
2000-01-20,91.978081,NA,NA,NA,NA,NA
2000-01-21,91.779526,NA,NA,NA,NA,NA
2000-01-24,89.178253,NA,NA,NA,NA,NA
2000-01-25,90.190964,NA,NA,NA,NA,NA
2000-01-26,89.476021,NA,NA,NA,NA,NA
2000-01-27,89.118622,NA,NA,NA,NA,NA
2000-01-28,86.338608,NA,NA,NA,NA,NA
2000-01-31,88.681808,NA,NA,NA,NA,NA
2000-02-01,89.555481,NA,NA,NA,NA,NA
2000-02-02,89.634933,NA,NA,NA,NA,NA
2000-02-03,90.985191,NA,NA,NA,NA,NA
2000-02-04,90.607948,NA,NA,NA,NA,NA
2000-02-07,90.468971,NA,NA,NA,NA,NA
2000-02-08,91.700066,NA,NA,NA,NA,NA
2000-02-09,89.773911,NA,NA,NA,NA,NA
2000-02-10,89.952652,NA,NA,NA,NA,NA
2000-02-11,88.125763,NA,NA,NA,NA,NA
2000-02-14,88.642067,NA,NA,NA,NA,NA
2000-02-15,89.644882,NA,NA,NA,NA,NA
2000-02-16,88.324364,NA,NA,NA,NA,NA
2000-02-17,87.867653,NA,NA,NA,NA,NA
2000-02-18,85.981232,NA,NA,NA,NA,NA
2000-02-22,85.762802,NA,NA,NA,NA,NA
2000-02-23,86.775528,NA,NA,NA,NA,NA
2000-02-24,85.028107,NA,NA,NA,NA,NA
2000-02-25,84.720322,NA,NA,NA,NA,NA
2000-02-28,86.497452,NA,NA,NA,NA,NA
2000-02-29,87.331528,NA,NA,NA,NA,NA
2000-03-01,87.966957,NA,NA,NA,NA,NA
2000-03-02,88.026512,NA,NA,NA,NA,NA
2000-03-03,89.674637,NA,NA,NA,NA,NA
2000-03-06,88.800949,NA,NA,NA,NA,NA
2000-03-07,87.083298,NA,NA,NA,NA,NA
2000-03-08,86.974068,NA,NA,NA,NA,NA
2000-03-09,89.515793,NA,NA,NA,NA,NA
2000-03-10,89.039200,NA,NA,NA,NA,NA
2000-03-13,88.066193,NA,NA,NA,NA,NA
2000-03-14,86.815247,NA,NA,NA,NA,NA
2000-03-15,88.840668,NA,NA,NA,NA,NA
2000-03-16,92.990753,NA,NA,NA,NA,NA
2000-03-17,93.605354,NA,NA,NA,NA,NA
2000-03-20,93.127625,NA,NA,NA,NA,NA
2000-03-21,95.038757,NA,NA,NA,NA,NA
2000-03-22,95.616028,NA,NA,NA,NA,NA
2000-03-23,97.248398,NA,NA,NA,NA,NA
2000-03-24,97.825798,NA,NA,NA,NA,NA
2000-03-27,96.790611,NA,NA,NA,NA,NA
2000-03-28,96.233162,NA,NA,NA,NA,NA
2000-03-29,96.332710,NA,NA,NA,NA,NA
2000-03-30,94.720245,NA,NA,NA,NA,NA
2000-03-31,95.795197,NA,NA,NA,NA,NA
2000-04-03,96.352585,NA,NA,NA,NA,NA
2000-04-04,95.635979,NA,NA,NA,NA,NA
2000-04-05,95.038757,NA,NA,NA,NA,NA
2000-04-06,95.864876,NA,NA,NA,NA,NA
2000-04-07,96.472061,NA,NA,NA,NA,NA
2000-04-10,96.093788,NA,NA,NA,NA,NA
2000-04-11,95.815109,NA,NA,NA,NA,NA
2000-04-12,93.187302,NA,NA,NA,NA,NA
2000-04-13,91.893311,NA,NA,NA,NA,NA
2000-04-14,86.637688,NA,NA,NA,NA,NA
2000-04-17,89.663666,NA,NA,NA,NA,NA
2000-04-18,92.032692,NA,NA,NA,NA,NA
2000-04-19,91.176643,NA,NA,NA,NA,NA
2000-04-20,91.614616,NA,NA,NA,NA,NA
2000-04-24,90.619255,NA,NA,NA,NA,NA
2000-04-25,94.381714,NA,NA,NA,NA,NA
2000-04-26,93.316689,NA,NA,NA,NA,NA
2000-04-27,93.008141,NA,NA,NA,NA,NA
2000-04-28,92.430824,NA,NA,NA,NA,NA
2000-05-01,93.685013,NA,NA,NA,NA,NA
2000-05-02,91.813667,NA,NA,NA,NA,NA
2000-05-03,89.663666,NA,NA,NA,NA,NA
2000-05-04,90.340508,NA,NA,NA,NA,NA
2000-05-05,91.435425,NA,NA,NA,NA,NA
2000-05-08,90.748634,NA,NA,NA,NA,NA
2000-05-09,90.021996,NA,NA,NA,NA,NA
2000-05-10,87.991425,NA,NA,NA,NA,NA
2000-05-11,90.002068,NA,NA,NA,NA,NA
2000-05-12,90.977592,NA,NA,NA,NA,NA
2000-05-15,92.550247,NA,NA,NA,NA,NA
2000-05-16,93.446075,NA,NA,NA,NA,NA
2000-05-17,92.470657,NA,NA,NA,NA,NA
2000-05-18,91.335861,NA,NA,NA,NA,NA
2000-05-19,89.902550,NA,NA,NA,NA,NA
2000-05-22,89.225708,NA,NA,NA,NA,NA
2000-05-23,87.911812,NA,NA,NA,NA,NA
2000-05-24,89.345116,NA,NA,NA,NA,NA
2000-05-25,87.812256,NA,NA,NA,NA,NA
2000-05-26,87.911812,NA,NA,NA,NA,NA
2000-05-30,90.778496,NA,NA,NA,NA,NA
2000-05-31,90.977592,NA,NA,NA,NA,NA
2000-06-01,92.570183,NA,NA,NA,NA,NA
2000-06-02,94.182663,NA,NA,NA,NA,NA
2000-06-05,93.724800,NA,NA,NA,NA,NA
2000-06-06,93.306786,NA,NA,NA,NA,NA
2000-06-07,93.953720,NA,NA,NA,NA,NA
2000-06-08,93.585449,NA,NA,NA,NA,NA
2000-06-09,93.386391,NA,NA,NA,NA,NA
2000-06-12,92.291481,NA,NA,NA,NA,NA
2000-06-13,94.023422,NA,NA,NA,NA,NA
2000-06-14,94.182663,NA,NA,NA,NA,NA
2000-06-15,94.381714,NA,NA,NA,NA,NA
2000-06-16,93.606277,NA,NA,NA,NA,NA
2000-06-19,94.803551,NA,NA,NA,NA,NA
2000-06-20,94.464249,NA,NA,NA,NA,NA
2000-06-21,94.424377,NA,NA,NA,NA,NA
2000-06-22,92.987656,NA,NA,NA,NA,NA
2000-06-23,92.189468,NA,NA,NA,NA,NA
2000-06-26,93.376755,NA,NA,NA,NA,NA
2000-06-27,92.688347,NA,NA,NA,NA,NA
2000-06-28,92.947754,NA,NA,NA,NA,NA
2000-06-29,92.069717,NA,NA,NA,NA,NA
2000-06-30,92.768181,NA,NA,NA,NA,NA
2000-07-03,94.045250,NA,NA,NA,NA,NA
2000-07-05,92.349136,NA,NA,NA,NA,NA
2000-07-06,93.067482,NA,NA,NA,NA,NA
2000-07-07,94.564064,NA,NA,NA,NA,NA
2000-07-10,94.404449,NA,NA,NA,NA,NA
2000-07-11,94.603958,NA,NA,NA,NA,NA
2000-07-12,95.222595,NA,NA,NA,NA,NA
2000-07-13,95.641647,NA,NA,NA,NA,NA
2000-07-14,96.579483,NA,NA,NA,NA,NA
2000-07-17,96.419853,NA,NA,NA,NA,NA
2000-07-18,95.631630,NA,NA,NA,NA,NA
2000-07-19,94.863380,NA,NA,NA,NA,NA
2000-07-20,96.180336,NA,NA,NA,NA,NA
2000-07-21,94.304642,NA,NA,NA,NA,NA
2000-07-24,93.765907,NA,NA,NA,NA,NA
2000-07-25,94.065208,NA,NA,NA,NA,NA
2000-07-26,93.147293,NA,NA,NA,NA,NA
2000-07-27,92.827995,NA,NA,NA,NA,NA
2000-07-28,90.732819,NA,NA,NA,NA,NA
2000-07-31,91.311478,NA,NA,NA,NA,NA
2000-08-01,91.870216,NA,NA,NA,NA,NA
2000-08-02,92.329201,NA,NA,NA,NA,NA
2000-08-03,92.967705,NA,NA,NA,NA,NA
2000-08-04,93.466583,NA,NA,NA,NA,NA
2000-08-07,94.584030,NA,NA,NA,NA,NA
2000-08-08,94.943184,NA,NA,NA,NA,NA
2000-08-09,94.145027,NA,NA,NA,NA,NA
2000-08-10,93.686050,NA,NA,NA,NA,NA
2000-08-11,94.125061,NA,NA,NA,NA,NA
2000-08-14,95.322350,NA,NA,NA,NA,NA
2000-08-15,95.242538,NA,NA,NA,NA,NA
2000-08-16,94.903290,NA,NA,NA,NA,NA
2000-08-17,95.901016,NA,NA,NA,NA,NA
2000-08-18,95.581772,NA,NA,NA,NA,NA
2000-08-21,96.100533,NA,NA,NA,NA,NA
2000-08-22,95.940933,NA,NA,NA,NA,NA
2000-08-23,96.320099,NA,NA,NA,NA,NA
2000-08-24,96.619370,NA,NA,NA,NA,NA
2000-08-25,96.579483,NA,NA,NA,NA,NA
2000-08-28,96.908730,NA,NA,NA,NA,NA
2000-08-29,96.928650,NA,NA,NA,NA,NA
2000-08-30,96.000786,NA,NA,NA,NA,NA
2000-08-31,97.277908,NA,NA,NA,NA,NA
2000-09-01,97.377663,NA,NA,NA,NA,NA
2000-09-05,96.599442,NA,NA,NA,NA,NA
2000-09-06,95.501968,NA,NA,NA,NA,NA
2000-09-07,96.320099,NA,NA,NA,NA,NA
2000-09-08,95.661545,NA,NA,NA,NA,NA
2000-09-11,95.521873,NA,NA,NA,NA,NA
2000-09-12,94.823456,NA,NA,NA,NA,NA
2000-09-13,95.072922,NA,NA,NA,NA,NA
2000-09-14,95.551804,NA,NA,NA,NA,NA
2000-09-15,93.461304,NA,NA,NA,NA,NA
2000-09-18,92.601158,NA,NA,NA,NA,NA
2000-09-19,93.441338,NA,NA,NA,NA,NA
2000-09-20,92.751160,NA,NA,NA,NA,NA
2000-09-21,91.340836,NA,NA,NA,NA,NA
2000-09-22,93.001244,NA,NA,NA,NA,NA
2000-09-25,92.341072,NA,NA,NA,NA,NA
2000-09-26,91.160835,NA,NA,NA,NA,NA
2000-09-27,91.640907,NA,NA,NA,NA,NA
2000-09-28,92.821190,NA,NA,NA,NA,NA
2000-09-29,91.941002,NA,NA,NA,NA,NA
2000-10-02,92.080994,NA,NA,NA,NA,NA
2000-10-03,91.220779,NA,NA,NA,NA,NA
2000-10-04,91.981026,NA,NA,NA,NA,NA
2000-10-05,92.301010,NA,NA,NA,NA,NA
2000-10-06,90.300636,NA,NA,NA,NA,NA
2000-10-09,89.620445,NA,NA,NA,NA,NA
2000-10-10,88.140114,NA,NA,NA,NA,NA
2000-10-11,87.399948,NA,NA,NA,NA,NA
2000-10-12,85.219505,NA,NA,NA,NA,NA
2000-10-13,88.060112,NA,NA,NA,NA,NA
2000-10-16,88.460236,NA,NA,NA,NA,NA
2000-10-17,86.259712,NA,NA,NA,NA,NA
2000-10-18,85.939651,NA,NA,NA,NA,NA
2000-10-19,89.180389,NA,NA,NA,NA,NA
2000-10-20,89.560448,NA,NA,NA,NA,NA
2000-10-23,89.960510,NA,NA,NA,NA,NA
2000-10-24,89.360374,NA,NA,NA,NA,NA
2000-10-25,87.259911,NA,NA,NA,NA,NA
2000-10-26,87.499985,NA,NA,NA,NA,NA
2000-10-27,89.160301,NA,NA,NA,NA,NA
2000-10-30,89.960510,NA,NA,NA,NA,NA
2000-10-31,91.510918,NA,NA,NA,NA,NA
2000-11-01,91.200813,NA,NA,NA,NA,NA
2000-11-02,91.350868,NA,NA,NA,NA,NA
2000-11-03,91.400841,NA,NA,NA,NA,NA
2000-11-06,92.041008,NA,NA,NA,NA,NA
2000-11-07,92.020996,NA,NA,NA,NA,NA
2000-11-08,89.980522,NA,NA,NA,NA,NA
2000-11-09,89.640465,NA,NA,NA,NA,NA
2000-11-10,87.459946,NA,NA,NA,NA,NA
2000-11-13,86.779823,NA,NA,NA,NA,NA
2000-11-14,89.060318,NA,NA,NA,NA,NA
2000-11-15,89.340393,NA,NA,NA,NA,NA
2000-11-16,87.940094,NA,NA,NA,NA,NA
2000-11-17,87.469986,NA,NA,NA,NA,NA
2000-11-20,86.219673,NA,NA,NA,NA,NA
2000-11-21,86.659775,NA,NA,NA,NA,NA
2000-11-22,84.589317,NA,NA,NA,NA,NA
2000-11-24,86.319710,NA,NA,NA,NA,NA
2000-11-27,87.079880,NA,NA,NA,NA,NA
2000-11-28,85.579529,NA,NA,NA,NA,NA
2000-11-29,85.419525,NA,NA,NA,NA,NA
2000-11-30,84.679337,NA,NA,NA,NA,NA
2000-12-01,84.639297,NA,NA,NA,NA,NA
2000-12-04,85.359520,NA,NA,NA,NA,NA
2000-12-05,88.160110,NA,NA,NA,NA,NA
2000-12-06,86.749809,NA,NA,NA,NA,NA
2000-12-07,85.559525,NA,NA,NA,NA,NA
2000-12-08,85.759583,NA,NA,NA,NA,NA
2000-12-11,88.740234,NA,NA,NA,NA,NA
2000-12-12,88.360207,NA,NA,NA,NA,NA
2000-12-13,87.149910,NA,NA,NA,NA,NA
2000-12-14,86.039627,NA,NA,NA,NA,NA
2000-12-15,84.096268,NA,NA,NA,NA,NA
2000-12-18,85.219978,NA,NA,NA,NA,NA
2000-12-19,83.484299,NA,NA,NA,NA,NA
2000-12-20,81.066330,NA,NA,NA,NA,NA
2000-12-21,81.628220,NA,NA,NA,NA,NA
2000-12-22,84.076218,NA,NA,NA,NA,NA
2000-12-26,84.979187,NA,NA,NA,NA,NA
2000-12-27,85.601250,NA,NA,NA,NA,NA
2000-12-28,85.862099,NA,NA,NA,NA,NA
2000-12-29,84.236755,NA,NA,NA,NA,NA
2001-01-02,82.711739,NA,NA,NA,NA,NA
2001-01-03,86.684792,NA,NA,NA,NA,NA
2001-01-04,85.751732,NA,NA,NA,NA,NA
2001-01-05,82.952522,NA,NA,NA,NA,NA
2001-01-08,83.594635,NA,NA,NA,NA,NA
2001-01-09,83.373962,NA,NA,NA,NA,NA
2001-01-10,84.838722,NA,NA,NA,NA,NA
2001-01-11,84.918999,NA,NA,NA,NA,NA
2001-01-12,84.758461,NA,NA,NA,NA,NA
2001-01-16,85.300262,NA,NA,NA,NA,NA
2001-01-17,85.691551,NA,NA,NA,NA,NA
2001-01-18,86.544319,NA,NA,NA,NA,NA
2001-01-19,86.052750,NA,NA,NA,NA,NA
2001-01-22,86.624634,NA,NA,NA,NA,NA
2001-01-23,87.306885,NA,NA,NA,NA,NA
2001-01-24,87.567703,NA,NA,NA,NA,NA
2001-01-25,87.346962,NA,NA,NA,NA,NA
2001-01-26,87.246643,NA,NA,NA,NA,NA
2001-01-29,87.712212,NA,NA,NA,NA,NA
2001-01-30,88.482719,NA,NA,NA,NA,NA
2001-01-31,87.981842,NA,NA,NA,NA,NA
2001-02-01,88.566162,NA,NA,NA,NA,NA
2001-02-02,86.556396,NA,NA,NA,NA,NA
2001-02-05,87.192062,NA,NA,NA,NA,NA
2001-02-06,86.935242,NA,NA,NA,NA,NA
2001-02-07,86.485733,NA,NA,NA,NA,NA
2001-02-08,85.477638,NA,NA,NA,NA,NA
2001-02-09,84.655762,NA,NA,NA,NA,NA
2001-02-12,85.625336,NA,NA,NA,NA,NA
2001-02-13,84.925415,NA,NA,NA,NA,NA
2001-02-14,84.797012,NA,NA,NA,NA,NA
2001-02-15,85.618919,NA,NA,NA,NA,NA
2001-02-16,83.731064,NA,NA,NA,NA,NA
2001-02-20,82.440483,NA,NA,NA,NA,NA
2001-02-21,80.661797,NA,NA,NA,NA,NA
2001-02-22,80.783836,NA,NA,NA,NA,NA
2001-02-23,80.238045,NA,NA,NA,NA,NA
2001-02-26,81.946014,NA,NA,NA,NA,NA
2001-02-27,81.188339,NA,NA,NA,NA,NA
2001-02-28,79.589455,NA,NA,NA,NA,NA
2001-03-01,80.006874,NA,NA,NA,NA,NA
2001-03-02,79.371162,NA,NA,NA,NA,NA
2001-03-05,80.096779,NA,NA,NA,NA,NA
2001-03-06,80.957161,NA,NA,NA,NA,NA
2001-03-07,81.535110,NA,NA,NA,NA,NA
2001-03-08,81.624977,NA,NA,NA,NA,NA
2001-03-09,79.210670,NA,NA,NA,NA,NA
2001-03-12,75.820312,NA,NA,NA,NA,NA
2001-03-13,77.066010,NA,NA,NA,NA,NA
2001-03-14,75.544220,NA,NA,NA,NA,NA
2001-03-15,75.563446,NA,NA,NA,NA,NA
2001-03-16,74.047867,NA,NA,NA,NA,NA
2001-03-19,75.554497,NA,NA,NA,NA,NA
2001-03-20,73.526360,NA,NA,NA,NA,NA
2001-03-21,72.277336,NA,NA,NA,NA,NA
2001-03-22,71.543365,NA,NA,NA,NA,NA
2001-03-23,73.706635,NA,NA,NA,NA,NA
2001-03-26,74.646614,NA,NA,NA,NA,NA
2001-03-27,76.172554,NA,NA,NA,NA,NA
2001-03-28,74.067184,NA,NA,NA,NA,NA
2001-03-29,74.350479,NA,NA,NA,NA,NA
2001-03-30,75.129532,NA,NA,NA,NA,NA
2001-04-02,73.526360,NA,NA,NA,NA,NA
2001-04-03,71.073311,NA,NA,NA,NA,NA
2001-04-04,71.369522,NA,NA,NA,NA,NA
2001-04-05,74.073631,NA,NA,NA,NA,NA
2001-04-06,72.946907,NA,NA,NA,NA,NA
2001-04-09,73.758102,NA,NA,NA,NA,NA
2001-04-10,75.103783,NA,NA,NA,NA,NA
2001-04-11,75.155296,NA,NA,NA,NA,NA
2001-04-12,76.520195,NA,NA,NA,NA,NA
2001-04-16,75.715408,NA,NA,NA,NA,NA
2001-04-17,76.784195,NA,NA,NA,NA,NA
2001-04-18,79.835976,NA,NA,NA,NA,NA
2001-04-19,80.898308,NA,NA,NA,NA,NA
2001-04-20,80.157898,NA,NA,NA,NA,NA
2001-04-23,78.702820,NA,NA,NA,NA,NA
2001-04-24,78.277885,NA,NA,NA,NA,NA
2001-04-25,79.301559,NA,NA,NA,NA,NA
2001-04-26,79.655716,NA,NA,NA,NA,NA
2001-04-27,80.982010,NA,NA,NA,NA,NA
2001-04-30,81.548569,NA,NA,NA,NA,NA
2001-05-01,81.799721,NA,NA,NA,NA,NA
2001-05-02,81.651566,NA,NA,NA,NA,NA
2001-05-03,80.615013,NA,NA,NA,NA,NA
2001-05-04,81.986397,NA,NA,NA,NA,NA
2001-05-07,81.278183,NA,NA,NA,NA,NA
2001-05-08,81.239540,NA,NA,NA,NA,NA
2001-05-09,80.898308,NA,NA,NA,NA,NA
2001-05-10,81.136543,NA,NA,NA,NA,NA
2001-05-11,80.576393,NA,NA,NA,NA,NA
2001-05-14,80.737358,NA,NA,NA,NA,NA
2001-05-15,81.110794,NA,NA,NA,NA,NA
2001-05-16,83.022926,NA,NA,NA,NA,NA
2001-05-17,83.151764,NA,NA,NA,NA,NA
2001-05-18,83.531616,NA,NA,NA,NA,NA
2001-05-21,84.761337,NA,NA,NA,NA,NA
2001-05-22,84.651901,NA,NA,NA,NA,NA
2001-05-23,83.216133,NA,NA,NA,NA,NA
2001-05-24,83.460785,NA,NA,NA,NA,NA
2001-05-25,82.475716,NA,NA,NA,NA,NA
2001-05-29,81.818993,NA,NA,NA,NA,NA
2001-05-30,80.672989,NA,NA,NA,NA,NA
2001-05-31,81.091438,NA,NA,NA,NA,NA
2001-06-01,81.593681,NA,NA,NA,NA,NA
2001-06-04,81.986397,NA,NA,NA,NA,NA
2001-06-05,82.926422,NA,NA,NA,NA,NA
2001-06-06,82.237511,NA,NA,NA,NA,NA
2001-06-07,82.533669,NA,NA,NA,NA,NA
2001-06-08,81.767494,NA,NA,NA,NA,NA
2001-06-11,81.188019,NA,NA,NA,NA,NA
2001-06-12,81.046402,NA,NA,NA,NA,NA
2001-06-13,80.351044,NA,NA,NA,NA,NA
2001-06-14,78.548302,NA,NA,NA,NA,NA
2001-06-15,78.674835,NA,NA,NA,NA,NA
2001-06-18,78.293892,NA,NA,NA,NA,NA
2001-06-19,78.636124,NA,NA,NA,NA,NA
2001-06-20,79.049339,NA,NA,NA,NA,NA
2001-06-21,79.946838,NA,NA,NA,NA,NA
2001-06-22,79.320526,NA,NA,NA,NA,NA
2001-06-25,78.590919,NA,NA,NA,NA,NA
2001-06-26,78.481178,NA,NA,NA,NA,NA
2001-06-27,78.435966,NA,NA,NA,NA,NA
2001-06-28,78.868515,NA,NA,NA,NA,NA
2001-06-29,79.159119,NA,NA,NA,NA,NA
2001-07-02,80.146980,NA,NA,NA,NA,NA
2001-07-03,80.127594,NA,NA,NA,NA,NA
2001-07-05,78.565079,NA,NA,NA,NA,NA
2001-07-06,76.866982,NA,NA,NA,NA,NA
2001-07-09,77.286674,NA,NA,NA,NA,NA
2001-07-10,76.356895,NA,NA,NA,NA,NA
2001-07-11,76.434357,NA,NA,NA,NA,NA
2001-07-12,78.248703,NA,NA,NA,NA,NA
2001-07-13,78.926674,NA,NA,NA,NA,NA
2001-07-16,77.938766,NA,NA,NA,NA,NA
2001-07-17,78.668404,NA,NA,NA,NA,NA
2001-07-18,78.132484,NA,NA,NA,NA,NA
2001-07-19,78.816895,NA,NA,NA,NA,NA
2001-07-20,78.345535,NA,NA,NA,NA,NA
2001-07-23,76.802406,NA,NA,NA,NA,NA
2001-07-24,76.059914,NA,NA,NA,NA,NA
2001-07-25,76.899261,NA,NA,NA,NA,NA
2001-07-26,77.706360,NA,NA,NA,NA,NA
